,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
160,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-28,Republicans Need Jesus | The Daily Show,Comedy,694453,17194,491,https://www.youtube.com/watch?v=xv7EVdDx86I
161,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-27,Dr. Christine Blasey Ford Testifies Against Brett Kavanaugh | The Daily Show,Comedy,3453647,52469,4378,https://www.youtube.com/watch?v=QbJgtZbU8LU
162,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-27,I Apologize for Talking While You Were Talking - Tiger Woods & Gritty the Mascot | The Daily Show,Comedy,165257,2925,51,https://www.youtube.com/watch?v=gbZQzqqequs
163,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-27,"Rod Rosenstein Rumors, Selfie-Related Injuries & A Very Reckless Bus Driver | The Daily Show",Comedy,465240,8917,112,https://www.youtube.com/watch?v=Eni4qP0OYlw
165,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-26,Trump's Wild Press Conference feat. George Washington - Between the Scenes | The Daily Show,Comedy,1624002,20108,443,https://www.youtube.com/watch?v=_EfVgmV3rWc
164,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-26,America Gets a Lifetime Appointment to Brett Kavanaugh News | The Daily Show,Comedy,1247627,16369,605,https://www.youtube.com/watch?v=Z0EVWwa3g8g
167,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-25,Eli Saslow & Derek Black - From Racism to Redemption in “Rising Out of Hatred” | The Daily Show,Comedy,552800,9103,200,https://www.youtube.com/watch?v=S7xFtzT88dw
166,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-25,Kavanaugh Touts His Virginity to Refute Allegations of Sexual Assault | The Daily Show,Comedy,2097711,28857,2205,https://www.youtube.com/watch?v=wZgtEIp-mTU
168,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-24,Kavanaugh Defends Himself Against Sexual Assault Allegations with His 1982 Calendar | The Daily Show,Comedy,3492025,33138,2016,https://www.youtube.com/watch?v=zuudCxw1GdQ
169,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-24,911 in South Africa - Between the Scenes | The Daily Show,Comedy,1157044,25344,313,https://www.youtube.com/watch?v=e-J0VIdzzCs
170,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-24,Tracey Ullman - Skewering World Leaders in “Tracey Ullman’s Show” | The Daily Show,Comedy,249280,3818,109,https://www.youtube.com/watch?v=5ZiKE17G8rc
171,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-23,Trump’s Sahara Desert Border Wall & Marijuana for Maine Lobsters | The Daily Show,Comedy,651002,11368,271,https://www.youtube.com/watch?v=HhpeTelAQ14
172,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-23,In the Foxhole | The Daily Show,Comedy,3118908,31859,1488,https://www.youtube.com/watch?v=Ym1NLvmcl0k
174,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-22,"The Best of Michael Kosta - Saving the Lakes, A Statue Tour & Looking Like Don Jr. | The Daily Show",Comedy,125567,1929,97,https://www.youtube.com/watch?v=0iWox8PHdg4
173,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-22,The Parent Rap - The Problem with Helicopter Parenting | The Daily Show,Comedy,547540,7014,351,https://www.youtube.com/watch?v=gwsboAHjCtY
175,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-21,Bert and Ernie’s Sexuality & Trump’s Toad Penis | The Daily Show,Comedy,612924,15871,348,https://www.youtube.com/watch?v=ot3cnM6VNLI
176,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-20,Minorities Report: Stopping Racist 911 Calls | The Daily Show,Comedy,1116993,9413,1535,https://www.youtube.com/watch?v=Jf5ToLsGYOg
177,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-19,Trevor Doesn’t Buy Senator Orrin Hatch’s Defense of Brett Kavanaugh | The Daily Show,Comedy,1747304,20998,496,https://www.youtube.com/watch?v=L0jXqKXoHTQ
178,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-19,GOP Pushes SCOTUS Vote Despite Sexual Misconduct Allegations Against Kavanaugh | The Daily Show,Comedy,1403159,21525,1258,https://www.youtube.com/watch?v=jboMDuP7t2E
179,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-18,Anna Kendrick - Dark Secrets and Thrilling Twists in “A Simple Favor” | The Daily Show,Comedy,475377,7748,162,https://www.youtube.com/watch?v=RkGvMBLlcn8
180,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-18,José Andrés - “We Fed an Island” & Bringing Comfort and Nourishment to Puerto Rico | The Daily Show,Comedy,134692,3558,55,https://www.youtube.com/watch?v=sHvkv7iU0bc
183,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-17,The World’s Oldest Human Drawing & Bad News for Vaping Teenagers | The Daily Show,Comedy,1371012,22599,1910,https://www.youtube.com/watch?v=Rc1sDU2YuOM
181,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-17,Trevor’s Favorite Toy - Between the Scenes | The Daily Show,Comedy,802035,22382,201,https://www.youtube.com/watch?v=_dxz_QvGLP4
182,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-17,"Mitski - Embracing a Uniquely American Mythos with ""Be the Cowboy"" | The Daily Show",Comedy,224306,5159,215,https://www.youtube.com/watch?v=hgmPpZZTtiI
186,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-16,"The Best of Dulcé Sloan - The Border Wall, Doug Jones’s Upset & Black 911 Operators | The Daily Show",Comedy,185774,3722,164,https://www.youtube.com/watch?v=6hPgXJldMJk
184,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-16,Umpires Threaten to Boycott Serena Williams & Tourists Tempt Fate with a Lion | The Daily Show,Comedy,868983,15604,5936,https://www.youtube.com/watch?v=oYUT-Hwwmpw
185,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-16,The National Toy Hall of Fame & The Trump Magic 8 Ball | The Daily Show,Comedy,788306,12361,350,https://www.youtube.com/watch?v=qdn50yqOVFY
187,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-15,How Racist Is Boston? | The Daily Show,Comedy,2339407,35869,3842,https://www.youtube.com/watch?v=QtUgq2Q1ivA
188,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-15,"The Best of Ronny Chieng - Wrestling, Bitcoin & The Future of Policing | The Daily Show",Comedy,607113,6602,230,https://www.youtube.com/watch?v=g0MkYazCxyA
189,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-14,Anna Kendrick’s Between the Scenes Takeover - Between the Scenes | The Daily Show,Comedy,1878733,47937,951,https://www.youtube.com/watch?v=MJ9F9ZuQIzE
190,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-14,Democalypse 2018 - Democrats Aim for a Midterm Victory in Orange County | The Daily Show,Comedy,409399,6780,168,https://www.youtube.com/watch?v=TirjTjf8RSs
191,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-14,"Amy Klobuchar - The Case Against Brett Kavanaugh & ""Nevertheless, We Persisted"" | The Daily Show",Comedy,610121,6185,246,https://www.youtube.com/watch?v=G2dbjJxoqME
193,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-13,Kevin Love - Rising to Challenges On and Off the Court | The Daily Show,Comedy,136999,2269,68,https://www.youtube.com/watch?v=qa4eJf_YYRA
194,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-13,Cardi B Brawls with Nicki Minaj & Elon Musk Gets High with Joe Rogan | The Daily Show,Comedy,1293403,17651,1164,https://www.youtube.com/watch?v=mzyoAJykAHU
192,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-13,S**tstorm Donald Rages on Twitter While Hurricane Florence Hits the Carolinas | The Daily Show,Comedy,2183222,35098,1422,https://www.youtube.com/watch?v=XG8ulkbNT2Y
195,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-12,Trump Calls His Puerto Rico Hurricane Response an “Unsung Success” | The Daily Show,Comedy,3259811,23166,1084,https://www.youtube.com/watch?v=YQDbEDCFG1w
196,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-11,Mitski - “Geyser” | The Daily Show,Comedy,98773,2336,180,https://www.youtube.com/watch?v=QT7uRMjLISc
197,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-11,Donald Trump Is Really Bad at 9/11 | The Daily Show,Comedy,1768905,30597,2573,https://www.youtube.com/watch?v=YzUBMwlGNWQ
198,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-11,"Masterpiece Tweeter: Trump’s “9/11 Haters and Losers"" | The Daily Show",Comedy,224293,4295,87,https://www.youtube.com/watch?v=vXk-yDqhLDo
201,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-10,Trevor's Dog Fufi - Between the Scenes | The Daily Show,Comedy,931934,23674,186,https://www.youtube.com/watch?v=nTGdWZ-X7B0
202,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-10,Trump Tries to Sniff Out His Anonymous Critic & China Pledges Billions to Africa | The Daily Show,Comedy,707880,13835,247,https://www.youtube.com/watch?v=tB0TJNpSf_M
200,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-09-10,Serena Williams & Sexism in Sports - Between the Scenes | The Daily Show,Comedy,1742279,23412,14158,https://www.youtube.com/watch?v=SUijN7g_Mg4
