,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
95,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-25,THE $1 ASMR,Entertainment,250938,6108,185,https://www.youtube.com/watch?v=odhzCV7x9PQ
96,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-23,"ULTIMATE ASMR 1 HOUR (Tapping, Tingles, Mouth Sounds, Light Triggers...)",Entertainment,306942,5446,230,https://www.youtube.com/watch?v=Z4Z0lDrQcNM
97,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-22,[ASMR] Ear Noms~ Ear Nibbles & Mouth Sounds!,Entertainment,117540,3226,133,https://www.youtube.com/watch?v=_D0qP_B_b4w
98,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-20,VERY INTENSE ASMR | requested triggers,Entertainment,128872,3401,115,https://www.youtube.com/watch?v=xXLWxalD3TE
99,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-18,[ASMR] visual triggers for relaxation and sleep,Entertainment,165927,4026,156,https://www.youtube.com/watch?v=rhIkk5nfkzM
100,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-16,ASMR FOR PEOPLE WHO CANT FALL ASLEEP,Entertainment,223651,4627,242,https://www.youtube.com/watch?v=5U2YeYU3iw0
101,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-14,A pleasant ASMR video,Entertainment,119060,3494,90,https://www.youtube.com/watch?v=3Rmjdnxu0qQ
102,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-12,this ASMR video will make you sleepy,Entertainment,193813,4002,194,https://www.youtube.com/watch?v=heLH2iElj1M
103,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-10,ASMR powerful triggers for sleep,Entertainment,209401,4246,195,https://www.youtube.com/watch?v=V0W7JFWcq9M
104,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-08,ASMR 100% DEEP Inner EAR CLEANING Roleplay,Entertainment,138562,3107,156,https://www.youtube.com/watch?v=EKA3WMDgCKE
105,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-06,ASMR trying everything to make you tingle,Entertainment,160829,4148,179,https://www.youtube.com/watch?v=vxTTu3bmATQ
106,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-05,100% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,224987,6916,179,https://www.youtube.com/watch?v=d7h78HkTHPI
107,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-02,"ASMR Sound Assortment To Make You Tingle, Relax, and Sleep",Entertainment,149713,3475,129,https://www.youtube.com/watch?v=Oag_snQd45Q
108,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-31,WARNING: ✵INTENSE✵ LAYERED ASMR TINGLES,Entertainment,146892,4260,184,https://www.youtube.com/watch?v=ks5iH5zaEDw
109,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-29,BEST ASMR SCALP MASSAGE EVER,Entertainment,172993,4402,188,https://www.youtube.com/watch?v=1dpS_MY7J9c
110,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-27,ASMR MOUTH SOUNDS,Entertainment,207299,4793,178,https://www.youtube.com/watch?v=ucqVRhqY3F0
111,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-25,YOU WILL fall asleep in 20 minutes to this ASMR video,Entertainment,172396,3516,175,https://www.youtube.com/watch?v=6QJtFPW5VFQ
112,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-23,[ASMR] ~Brain Melting~ Sleep Treatment (Intense Triggers),Entertainment,150611,3522,136,https://www.youtube.com/watch?v=_4TYDbL0Xmw
113,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-21,[ASMR] trigger words,Entertainment,147327,3284,151,https://www.youtube.com/watch?v=NXFCaYqeRDc
114,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-19,[ASMR] 100% INTENSE TINGLES,Entertainment,199004,4016,189,https://www.youtube.com/watch?v=9rF6kW5n1DY
115,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-18,[ASMR] Face Painting Roleplay!,Entertainment,125052,2655,92,https://www.youtube.com/watch?v=-OPtnWUPUKM
116,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-16,✷WARNING✷ INTENSE RELAXATION: ASMR FALL ASLEEP,Entertainment,179932,4188,170,https://www.youtube.com/watch?v=0at5qoKO1fI
117,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-14,The Top 20 ASMR Triggers for Sleep,Entertainment,455166,7211,363,https://www.youtube.com/watch?v=0c1aOttn738
118,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-12,ASMR For People Who Don't Get Tingles,Entertainment,1771506,21116,1954,https://www.youtube.com/watch?v=yMxJ7ZCd5eg
119,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-11,[ASMR] YOU WILL FALL ASLEEP TO Yu-Gi-Oh! UNBOXING,Entertainment,164414,3195,109,https://www.youtube.com/watch?v=oKV6hchXoxg
120,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-09,ASMR Tapping,Entertainment,112485,3175,113,https://www.youtube.com/watch?v=kK-Ze0ITxjE
121,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-06,ASMR Sleep & Relaxation Treatment,Entertainment,159233,3711,218,https://www.youtube.com/watch?v=kWf9Ea7qkB0
122,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-04,TRY NOT TO TINGLE - ASMR (mouth sounds),Entertainment,201597,4534,218,https://www.youtube.com/watch?v=UJ2Kg2MuGPU
123,Jojo's ASMR,2015-01-19,506556,108867866,2018-05-02,"[ASMR] 350,000 SUBS Sightreading Music on Piano for Relaxation and Sleep",Entertainment,85212,4532,91,https://www.youtube.com/watch?v=Mj7fj5OyKJ8
124,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-30,ASMR Teaching YOU Card Magic!,Entertainment,161671,3834,108,https://www.youtube.com/watch?v=2Tp5c-AD9LA
125,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-28,100% OF YOU WILL FALL ASLEEP TO THIS ASMR SOUND ASSORTMENT,Entertainment,228840,4077,253,https://www.youtube.com/watch?v=P7cRK3K3KVg
126,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-26,ASMR sleep for the sleepless,Entertainment,150928,3780,138,https://www.youtube.com/watch?v=GmIOu4_T_wk
127,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-24,DON'T CLOSE YOUR EYES...  ASMR SKETCHING YOU Roleplay,Entertainment,156081,3655,107,https://www.youtube.com/watch?v=IQwRKQilcSg
128,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-22,"ASMR ""tingles""",Entertainment,152649,4068,114,https://www.youtube.com/watch?v=6DPIaZgwV7o
129,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-20,[ASMR] 100 SCIENCE FACTS (Binaural Whisper),Entertainment,187085,4302,137,https://www.youtube.com/watch?v=uEa_pzEjNdI
130,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-18,❇WARNING❇ INTENSE RELAXATION: ASMR TOP 10 TRIGGERS,Entertainment,255718,5373,297,https://www.youtube.com/watch?v=Z4J4saJFANQ
131,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-17,[ASMR] 2 HOURS OF CARD MAGIC FOR SLEEP,Entertainment,523239,11062,318,https://www.youtube.com/watch?v=VMdfFWAAJ10
132,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-15,[ASMR] good sounds,Entertainment,177130,4476,148,https://www.youtube.com/watch?v=ob8dU1y8djE
133,Jojo's ASMR,2015-01-19,506556,108867866,2018-04-13,YOU will FALL ASLEEP in 15 minutes to this ASMR video,Entertainment,198312,4307,245,https://www.youtube.com/watch?v=-W4sjXXMDpg
